hsa00534,hsa00010,hsa00561,hsa00020,hsa00541,hsa00030,hsa00562,hsa00040,hsa00563,hsa00051,hsa00564,hsa00052,hsa00603,hsa00053,hsa00604,hsa00061,hsa00620,hsa00062,hsa00630,hsa00071,hsa00640,hsa00100,hsa00650,hsa00120,hsa00670,hsa00130,hsa00730,hsa00140,hsa00740,hsa00190,hsa00750,hsa00220,hsa00760,hsa00230,hsa00770,hsa00232,hsa00780,hsa00240,hsa00785,hsa00250,hsa00790,hsa00260,hsa00830,hsa00270,hsa00860,hsa00280,hsa00900,hsa00290,hsa00910,hsa00310,hsa00920,hsa00330,hsa00970,hsa00340,hsa00980,hsa00350,hsa00982,hsa00360,hsa00983,hsa00380,hsa01040,hsa00400,hsa00410,hsa01200,hsa00430,hsa01210,hsa00440,hsa01212,hsa00450,hsa01230,hsa00470,hsa01232,hsa00480,hsa01240,hsa00500,hsa01250,hsa00510,hsa01320,hsa00511,hsa01521,hsa00512,hsa01522,hsa00513,hsa01523,hsa00514,hsa01524,hsa00515,hsa02010,hsa00520,hsa03008,hsa00524,hsa03010,hsa00531,hsa03013,hsa00532,hsa03015,hsa00533,hsa00565,hsa03018,hsa00590,hsa03020,hsa00591,hsa03022,hsa00592,hsa03030,hsa00600,hsa03040,hsa00601,hsa03050,hsa03060,hsa03082,hsa03083,hsa03250,hsa03260,hsa03264,hsa03265,hsa03266,hsa03267,hsa03271,hsa03272,hsa03273,hsa03320,hsa03410,hsa03420,hsa03430,hsa03440,hsa03450,hsa03460,hsa04010,hsa04012,hsa04014,hsa04015,hsa04020,hsa04022,hsa04024,hsa04060,hsa04061,hsa04062,hsa04064,hsa04066,hsa04068,hsa04070,hsa04071,hsa04072,hsa04080,hsa04081,hsa04110,hsa04114,hsa04115,hsa04120,hsa04122,hsa04130,hsa04136,hsa04137,hsa04140,hsa04141,hsa04142,hsa04144,hsa04145,hsa04146,hsa04148,hsa04150,hsa04151,hsa04152,hsa04210,hsa04211,hsa04213,hsa04215,hsa04216,hsa04217,hsa04218,hsa04260,hsa04261,hsa04270,hsa04310,hsa04330,hsa04340,hsa04350,hsa04360,hsa04370,hsa04371,hsa04380,hsa04390,hsa04392,hsa04510,hsa04512,hsa04514,hsa04520,hsa04530,hsa04540,hsa04550,hsa04610,hsa04611,hsa04612,hsa04613,hsa04614,hsa04620,hsa04621,hsa04622,hsa04623,hsa04625,hsa04630,hsa04640,hsa04650,hsa04657,hsa04658,hsa04659,hsa04660,hsa04662,hsa04664,hsa04666,hsa04668,hsa04670,hsa04672,hsa04710,hsa04713,hsa04714,hsa04720,hsa04721,hsa04722,hsa04723,hsa04724,hsa04725,hsa04726,hsa04727,hsa04728,hsa04730,hsa04740,hsa04742,hsa04744,hsa04750,hsa04810,hsa04814,hsa04820,hsa04910,hsa04911,hsa04912,hsa04913,hsa04914,hsa04915,hsa04916,hsa04917,hsa04918,hsa04919,hsa04920,hsa04921,hsa04922,hsa04923,hsa04924,hsa04925,hsa04926,hsa04927,hsa04928,hsa04929,hsa04930,hsa04931,hsa04932,hsa04933,hsa04934,hsa04935,hsa04936,hsa04940,hsa04950,hsa04960,hsa04961,hsa04962,hsa04964,hsa04966,hsa04970,hsa04971,hsa04972,hsa04973,hsa04974,hsa04975,hsa04976,hsa04977,hsa04978,hsa04979,hsa04980,hsa04981,hsa05010,hsa05012,hsa05014,hsa05016,hsa05017,hsa05020,hsa05022,hsa05030,hsa05031,hsa05032,hsa05033,hsa05034,hsa05100,hsa05110,hsa05120,hsa05130,hsa05131,hsa05132,hsa05133,hsa05134,hsa05135,hsa05140,hsa05142,hsa05143,hsa05144,hsa05145,hsa05146,hsa05150,hsa05152,hsa05160,hsa05161,hsa05162,hsa05163,hsa05164,hsa05165,hsa05166,hsa05167,hsa05168,hsa05169,hsa05170,hsa05171,hsa05200,hsa05202,hsa05203,hsa05204,hsa05205,hsa05206,hsa05207,hsa05208,hsa05210,hsa05211,hsa05212,hsa05213,hsa05214,hsa05215,hsa05216,hsa05217,hsa05218,hsa05219,hsa05220,hsa05221,hsa05222,hsa05223,hsa05224,hsa05225,hsa05226,hsa05230,hsa05231,hsa05235,hsa05310,hsa05320,hsa05321,hsa05322,hsa05323,hsa05330,hsa05332,hsa05340,hsa05410,hsa05412,hsa05414,hsa05415,hsa05416,hsa05417,hsa05418
64131.0,130589.0,217.0,5160.0,7360.0,414328.0,113026.0,2990.0,9487.0,231.0,8443.0,2717.0,53947.0,7358.0,8869.0,2194.0,2739.0,3033.0,1431.0,38.0,79611.0,1595.0,18.0,9023.0,7298.0,3242.0,79178.0,412.0,55312.0,101927180.0,493911.0,27165.0,4837.0,55276.0,53354.0,10.0,3141.0,790.0,51601.0,435.0,2643.0,189.0,10901.0,1491.0,211.0,593.0,38.0,10993.0,1373.0,10157.0,9060.0,2593.0,4141.0,138199.0,119391.0,218.0,2326.0,1644.0,7172.0,4128.0,9415.0,259307.0,1807.0,441531.0,84890.0,137362.0,5833.0,2194.0,4141.0,7167.0,27165.0,124583.0,79017.0,27235.0,8972.0,55907.0,57171.0,9060.0,10825.0,1950.0,55808.0,2099.0,10905.0,1147.0,23127.0,356.0,10585.0,8647.0,55577.0,100008588.0,3098.0,2197.0,3423.0,11260.0,64131.0,4686.0,10678.0,5048.0,132430.0,3248.0,5431.0,1544.0,387332.0,100137049.0,3978.0,10558.0,9879.0,84002.0,3458.0,5018.0,57492.0,2145.0,23534.0,920.0,26762.0,4804.0,3678.0,1525.0,3673.0,3339.0,3916.0,100509620.0,328.0,2968.0,4436.0,472.0,3981.0,9894.0,2768.0,5335.0,125467750.0,1268.0,1128.0,146.0,1081.0,2919.0,414062.0,10344.0,27040.0,3569.0,7046.0,113026.0,5170.0,1950.0,1511.0,1812.0,2932.0,4342.0,472.0,10054.0,9054.0,662.0,57521.0,55626.0,3667.0,22872.0,10312.0,10193.0,10376.0,5191.0,1901.0,8140.0,125467750.0,3952.0,8743.0,3630.0,3630.0,7132.0,7157.0,7124.0,7040.0,7134.0,7134.0,163688.0,64840.0,10683.0,5727.0,7040.0,56963.0,5335.0,5581.0,1435.0,23418.0,11186.0,23396.0,1277.0,965.0,4233.0,100132463.0,107.0,3976.0,5327.0,6915.0,3105.0,124905743.0,5972.0,3663.0,64127.0,23586.0,23586.0,6850.0,1154.0,102723407.0,5335.0,8717.0,10683.0,3553.0,5777.0,5777.0,110117499.0,102723407.0,7124.0,2770.0,941.0,6095.0,2902.0,155.0,107.0,6844.0,4803.0,2776.0,2912.0,1129.0,3356.0,2550.0,1813.0,4842.0,102723532.0,80834.0,6010.0,623.0,10451.0,1778.0,1605.0,10580.0,2641.0,107.0,1081.0,107.0,2099.0,5443.0,3265.0,1081.0,5578.0,7124.0,5020.0,10000.0,1081.0,153.0,185.0,6013.0,185.0,846.0,3814.0,3630.0,3630.0,3569.0,7042.0,185.0,2691.0,717.0,941.0,3175.0,4306.0,3816.0,551.0,27165.0,101927180.0,153.0,2520.0,886.0,10000.0,6505.0,10554.0,9971.0,8029.0,7421.0,335.0,6948.0,100528021.0,355.0,135.0,317.0,3064.0,2911.0,5621.0,5173.0,2912.0,5578.0,2550.0,8973.0,1813.0,1499.0,6558.0,5803.0,102723407.0,3553.0,345456.0,387.0,317.0,2185.0,7097.0,7099.0,3039.0,3082.0,3458.0,23236.0,718.0,7124.0,23586.0,1147.0,4179.0,5156.0,3337.0,51384.0,3683.0,7098.0,3454.0,3105.0,7852.0,6868.0,836.0,1050.0,4193.0,1543.0,6714.0,406952.0,1139.0,52.0,1499.0,1387.0,1956.0,110117499.0,1950.0,110117499.0,5979.0,51384.0,110117499.0,2261.0,110117499.0,110117499.0,110117499.0,3845.0,2099.0,7039.0,25759.0,7157.0,1950.0,1950.0,959.0,959.0,7097.0,941.0,941.0,941.0,356.0,6890.0,284217.0,284217.0,102723407.0,815.0,284217.0,4312.0,110117499.0
64132.0,2645.0,219.0,5161.0,2762.0,5226.0,23007.0,9365.0,2822.0,441282.0,128966744.0,2645.0,2717.0,55586.0,6489.0,27349.0,197257.0,3030.0,9380.0,39.0,4594.0,7108.0,35.0,10858.0,10797.0,1728.0,122481.0,6820.0,645.0,10312.0,57026.0,2744.0,23098.0,221823.0,79646.0,9.0,686.0,7372.0,387787.0,2746.0,248.0,26227.0,317749.0,1036.0,212.0,594.0,39.0,113675.0,2746.0,501.0,9061.0,383.0,92935.0,3034.0,221357.0,221.0,2327.0,4282.0,3251.0,4129.0,54898.0,6898.0,51733.0,5223.0,2326.0,2805.0,5130.0,27349.0,92935.0,2597.0,2744.0,131870.0,26873.0,7372.0,93432.0,10020.0,29880.0,9061.0,129807.0,7039.0,100528030.0,2100.0,4121.0,3551.0,79709.0,355.0,29954.0,64241.0,51005.0,106631781.0,3099.0,6137.0,3425.0,1434.0,64132.0,10482.0,2683.0,5049.0,140886.0,10728.0,5430.0,246.0,6908.0,11145.0,2237.0,55304.0,7919.0,8704.0,5709.0,6727.0,8289.0,2146.0,5478.0,1234.0,7301.0,1134.0,3690.0,941.0,3688.0,6554.0,3920.0,364.0,2237.0,2967.0,27030.0,672.0,27343.0,57697.0,55970.0,5336.0,1435.0,1813.0,1131.0,147.0,2488.0,2920.0,6348.0,10563.0,3553.0,3458.0,7048.0,23236.0,5894.0,5154.0,2147.0,1816.0,7157.0,5604.0,545.0,10055.0,4357.0,55850.0,2475.0,23770.0,8471.0,25956.0,23545.0,11059.0,112714.0,51555.0,4772.0,10325.0,1435.0,9370.0,8795.0,3643.0,3643.0,8772.0,6520.0,8743.0,7042.0,7137.0,7139.0,51806.0,51384.0,28514.0,8643.0,7042.0,4756.0,5336.0,22800.0,1436.0,286204.0,166824.0,8394.0,1278.0,941.0,1956.0,100288814.0,108.0,3572.0,5328.0,10672.0,3106.0,2214.0,1215.0,3665.0,22861.0,57506.0,57506.0,22800.0,122809.0,3655.0,5336.0,8772.0,28514.0,7040.0,5781.0,10451.0,5290.0,3055.0,7132.0,2771.0,942.0,6096.0,2903.0,2778.0,114.0,112755.0,627.0,2911.0,2913.0,1132.0,3357.0,9568.0,1812.0,2977.0,105369274.0,6326.0,2779.0,624.0,7074.0,79659.0,8082.0,10603.0,2695.0,108.0,3972.0,108.0,2100.0,4157.0,3845.0,7252.0,5579.0,7132.0,5021.0,207.0,7252.0,154.0,2767.0,6019.0,2767.0,2767.0,84634.0,3643.0,27330.0,3570.0,7043.0,2767.0,2692.0,100293534.0,942.0,3651.0,3630.0,3817.0,554.0,2744.0,10312.0,154.0,887.0,2776.0,207.0,11136.0,10555.0,6344.0,81693.0,30061.0,341.0,51293.0,10588.0,7132.0,2774.0,54205.0,6804.0,2776.0,1958.0,1742.0,2913.0,5579.0,9568.0,773.0,10681.0,999.0,3784.0,5058.0,27128.0,929.0,375189.0,722.0,54205.0,5747.0,7099.0,54106.0,3040.0,54106.0,3459.0,5330.0,4153.0,841.0,7098.0,3551.0,6772.0,6009.0,5611.0,54361.0,3689.0,148022.0,3455.0,3106.0,2770.0,7124.0,5747.0,6688.0,1387.0,1545.0,2064.0,406953.0,89832.0,5781.0,3845.0,2033.0,1019.0,5290.0,7039.0,5290.0,8030.0,54361.0,5290.0,3265.0,5290.0,5290.0,5290.0,1950.0,2100.0,3481.0,399694.0,1956.0,5154.0,1956.0,102723407.0,941.0,4790.0,942.0,942.0,942.0,941.0,958.0,3908.0,3908.0,153.0,816.0,3908.0,9138.0,5290.0
11285.0,3098.0,223.0,5162.0,10020.0,25796.0,23236.0,10720.0,23556.0,57016.0,137964.0,3098.0,3073.0,10327.0,3073.0,54995.0,55902.0,1892.0,51179.0,1962.0,84693.0,6309.0,1892.0,1593.0,441024.0,154807.0,158067.0,1583.0,52.0,10476.0,8566.0,2752.0,683.0,5631.0,80025.0,1544.0,,54963.0,11019.0,2747.0,249.0,29968.0,145226.0,56267.0,3145.0,1738.0,3157.0,586.0,2747.0,1892.0,4357.0,384.0,54938.0,57571.0,25774.0,222.0,2328.0,137362.0,3704.0,1644.0,51144.0,5053.0,18.0,5224.0,2327.0,2806.0,9468.0,2194.0,4548.0,5230.0,80017.0,377841.0,102724197.0,2729.0,2548.0,2645.0,1798.0,,4758.0,3082.0,11226.0,10498.0,57134.0,8517.0,8985.0,8772.0,55624.0,64240.0,64841.0,109864271.0,3101.0,6158.0,411.0,23039.0,11285.0,56000.0,8703.0,5050.0,26986.0,80142.0,5432.0,1573.0,9519.0,123745.0,1763.0,9517.0,8449.0,8703.0,5718.0,6731.0,8110.0,8726.0,11052.0,7852.0,10332.0,4684.0,29990.0,942.0,,1956.0,1605.0,2710.0,3978.0,2966.0,4292.0,83990.0,1791.0,2177.0,9693.0,110117499.0,1942.0,5909.0,1133.0,148.0,4852.0,2921.0,6349.0,10850.0,7124.0,1950.0,4089.0,51196.0,5604.0,5155.0,3001.0,10681.0,10912.0,5594.0,1111.0,6921.0,7263.0,53407.0,9706.0,55288.0,8660.0,6396.0,245972.0,23327.0,113457.0,5830.0,4773.0,10670.0,1942.0,1994.0,8797.0,3667.0,3667.0,841.0,7018.0,7132.0,7043.0,7139.0,7137.0,801.0,54361.0,54567.0,2735.0,7043.0,387.0,110117499.0,22808.0,2885.0,999.0,83937.0,8395.0,1280.0,942.0,2064.0,10686.0,109.0,3977.0,5054.0,23365.0,3107.0,2215.0,1511.0,3661.0,29108.0,7187.0,29110.0,22808.0,30837.0,3672.0,110117499.0,10758.0,54567.0,7046.0,4690.0,7409.0,5291.0,4067.0,7186.0,2773.0,8741.0,6097.0,2904.0,26291.0,2902.0,2054.0,4909.0,2915.0,2914.0,1133.0,3358.0,10681.0,2776.0,2982.0,10798.0,6328.0,2780.0,3356.0,7409.0,1780.0,137868.0,2889.0,116.0,109.0,3973.0,109.0,2852.0,2778.0,4893.0,7253.0,5582.0,7133.0,2776.0,208.0,7253.0,155.0,2776.0,2778.0,2776.0,2776.0,2767.0,3667.0,6195.0,9021.0,7040.0,2776.0,2778.0,110384692.0,356.0,50674.0,3479.0,624.0,2778.0,4190.0,127124.0,155.0,1131.0,1131.0,208.0,23428.0,8611.0,2778.0,,10568.0,4043.0,7629.0,4524.0,8772.0,2778.0,842.0,5599.0,11273.0,3309.0,1128.0,1812.0,5582.0,10681.0,774.0,2770.0,79658.0,5566.0,6416.0,9265.0,3554.0,5216.0,725.0,842.0,5879.0,4615.0,4615.0,3043.0,7097.0,3460.0,5331.0,10747.0,3460.0,148022.0,8517.0,6773.0,1956.0,9021.0,7471.0,3383.0,1387.0,3459.0,3107.0,2771.0,1839.0,25.0,25942.0,2033.0,1557.0,2885.0,406979.0,408.0,5795.0,110117499.0,405.0,1021.0,5291.0,5154.0,5291.0,8031.0,7471.0,5291.0,3265.0,5291.0,5291.0,5291.0,7039.0,5241.0,1956.0,53358.0,2064.0,5155.0,3265.0,958.0,942.0,5970.0,959.0,8600.0,959.0,942.0,959.0,1605.0,1605.0,2778.0,817.0,1605.0,387.0,5291.0
126792.0,3099.0,224.0,1737.0,54187.0,2821.0,51196.0,10941.0,55650.0,6652.0,150763.0,3099.0,3074.0,10720.0,3074.0,55301.0,84532.0,3030.0,54363.0,3033.0,55862.0,1718.0,1962.0,1581.0,6470.0,79001.0,203.0,1586.0,53.0,10632.0,316.0,1373.0,952.0,5634.0,60490.0,1548.0,,7371.0,116285.0,5471.0,250.0,102724560.0,51109.0,883.0,7390.0,3712.0,3158.0,587.0,2752.0,1962.0,7263.0,4842.0,6301.0,55748.0,27306.0,4128.0,2329.0,2805.0,3614.0,169355.0,201562.0,137362.0,339896.0,5230.0,2328.0,1431.0,10390.0,2194.0,1491.0,5232.0,,953.0,124975.0,2730.0,2595.0,3098.0,29929.0,,4759.0,4233.0,11227.0,5469.0,4245.0,4790.0,145173.0,841.0,2683.0,9429.0,5238.0,109864273.0,80201.0,6208.0,10855.0,23214.0,26229.0,56001.0,8704.0,5051.0,340529.0,9536.0,5433.0,1576.0,138474.0,151056.0,10535.0,8611.0,1659.0,8702.0,5717.0,6730.0,8193.0,23512.0,79869.0,10332.0,30835.0,4685.0,29992.0,4179.0,,949.0,8828.0,2712.0,3980.0,728340.0,3978.0,10111.0,27434.0,675.0,5923.0,5290.0,1943.0,26037.0,135.0,150.0,51738.0,6372.0,6352.0,2919.0,23586.0,3479.0,6794.0,5330.0,5605.0,56034.0,5340.0,2778.0,1647.0,5595.0,11200.0,6923.0,81605.0,55014.0,9776.0,55669.0,5170.0,9451.0,50617.0,23624.0,51807.0,5190.0,4775.0,57600.0,1943.0,10890.0,356.0,8471.0,8471.0,54205.0,7037.0,124044.0,7046.0,7168.0,7168.0,805.0,7471.0,4851.0,2736.0,151449.0,125467750.0,5290.0,3265.0,110117499.0,56288.0,9770.0,110117499.0,1282.0,3108.0,3480.0,1364.0,111.0,3716.0,5055.0,9138.0,3133.0,6850.0,1636.0,7097.0,114548.0,8717.0,9641.0,3265.0,8651.0,3673.0,5290.0,1432.0,3458.0,7048.0,8440.0,7410.0,5293.0,2209.0,7188.0,5335.0,10673.0,1628.0,2905.0,2260.0,2903.0,6804.0,4908.0,1268.0,2918.0,1131.0,2776.0,2770.0,1816.0,2983.0,107987545.0,6335.0,2782.0,3357.0,7410.0,1781.0,6445.0,23265.0,2740.0,111.0,2778.0,111.0,2778.0,51384.0,5894.0,2778.0,110117499.0,5588.0,3265.0,2641.0,153.0,116.0,5578.0,5566.0,4158.0,8074.0,2776.0,3667.0,6196.0,7124.0,7046.0,4158.0,6750.0,720.0,940.0,3170.0,3643.0,2776.0,5566.0,2746.0,155066.0,2778.0,2776.0,6344.0,346562.0,54407.0,8612.0,5566.0,,142680.0,27329.0,7702.0,4522.0,841.0,163688.0,7124.0,5601.0,4287.0,9451.0,1131.0,2778.0,815.0,2770.0,1137.0,2771.0,4233.0,5567.0,5599.0,9266.0,7099.0,5217.0,7099.0,1915.0,5880.0,3654.0,3654.0,54106.0,7099.0,3716.0,5332.0,5648.0,3716.0,27102.0,356.0,3454.0,2885.0,5610.0,7472.0,567.0,2033.0,3460.0,3133.0,2773.0,3569.0,613.0,6256.0,5700.0,1558.0,22800.0,406980.0,409.0,9817.0,5290.0,9915.0,7046.0,5293.0,5155.0,5293.0,10342.0,7472.0,5293.0,3845.0,5293.0,5293.0,5293.0,1956.0,2246.0,25759.0,6464.0,2260.0,56034.0,3845.0,2205.0,356.0,3458.0,102723407.0,7422.0,356.0,3105.0,102723407.0,7134.0,1000.0,5566.0,818.0,1756.0,4973.0,5293.0
26229.0,3101.0,501.0,4190.0,140838.0,6120.0,5330.0,54490.0,65258.0,3795.0,57678.0,3101.0,10317.0,10941.0,29906.0,2180.0,134526.0,51102.0,112817.0,35.0,5095.0,1717.0,3030.0,9420.0,6472.0,2677.0,204.0,1589.0,54.0,124901481.0,55163.0,137362.0,10135.0,5471.0,5167.0,1549.0,,83549.0,5160.0,790.0,251.0,875.0,5959.0,4357.0,7389.0,1629.0,3156.0,,,3030.0,8991.0,4843.0,118672.0,3067.0,2938.0,4129.0,2330.0,2806.0,3615.0,3620.0,401494.0,2805.0,51380.0,5232.0,2329.0,137362.0,85465.0,54995.0,56267.0,441531.0,,955.0,2678.0,55312.0,8972.0,3099.0,85365.0,,2720.0,3479.0,114805.0,8202.0,4122.0,5970.0,8985.0,2064.0,8703.0,64137.0,5973.0,109864280.0,2645.0,6228.0,60495.0,57510.0,55454.0,728343.0,6487.0,7941.0,5042.0,6916.0,5434.0,1571.0,6872.0,255189.0,79621.0,8612.0,1665.0,2525.0,9861.0,6729.0,5977.0,5928.0,27125.0,30835.0,54587.0,4864.0,3416.0,,,975.0,7037.0,2713.0,54107.0,730394.0,5111.0,79728.0,64421.0,545.0,5924.0,5291.0,1944.0,6494.0,136.0,151.0,117.0,6374.0,6354.0,2920.0,929.0,3630.0,7040.0,5331.0,7124.0,80310.0,5644.0,2782.0,4616.0,27330.0,1029.0,9978.0,90353.0,10282.0,3476.0,89941.0,22800.0,1965.0,51606.0,4193.0,7277.0,5189.0,4776.0,96459.0,1944.0,4218.0,355.0,8660.0,8660.0,317.0,8031.0,9825.0,7048.0,7169.0,7169.0,808.0,7472.0,4853.0,2737.0,268.0,1942.0,5291.0,3845.0,5290.0,50855.0,6788.0,5290.0,1284.0,3109.0,2241.0,1365.0,112.0,3717.0,5104.0,387.0,3134.0,837.0,2028.0,4615.0,4210.0,4792.0,81030.0,3845.0,8835.0,3675.0,5291.0,225689.0,3459.0,3561.0,10451.0,5336.0,5295.0,2212.0,6885.0,5336.0,959.0,1385.0,2906.0,10818.0,2904.0,6809.0,4914.0,10681.0,2917.0,1128.0,3360.0,2771.0,2774.0,100137049.0,112268384.0,1131.0,2792.0,3358.0,200576.0,1783.0,6444.0,9322.0,139760.0,112.0,3630.0,112.0,6714.0,54361.0,5604.0,5566.0,5290.0,1147.0,3845.0,2642.0,154.0,117.0,5579.0,5567.0,2778.0,5594.0,8911.0,8471.0,6197.0,7132.0,4087.0,2778.0,6751.0,721.0,355.0,389692.0,3667.0,5578.0,5567.0,2747.0,23545.0,146.0,163688.0,2778.0,5579.0,9056.0,8613.0,5567.0,,6569.0,51129.0,3054.0,1244.0,5481.0,51806.0,7132.0,5602.0,6311.0,1965.0,1133.0,5566.0,816.0,2771.0,1141.0,2773.0,2549.0,5568.0,5601.0,9267.0,7100.0,2316.0,353376.0,1917.0,5881.0,51135.0,51135.0,356.0,3683.0,3717.0,107.0,5340.0,3717.0,440275.0,355.0,3455.0,6654.0,1147.0,7473.0,3265.0,3439.0,29990.0,3134.0,2775.0,3570.0,7039.0,6257.0,7157.0,1559.0,22808.0,406981.0,6714.0,5770.0,5291.0,2034.0,675.0,5295.0,3479.0,5295.0,4914.0,7473.0,5295.0,4893.0,5295.0,5295.0,5295.0,2064.0,2247.0,399694.0,2885.0,2261.0,80310.0,4893.0,2206.0,942.0,3459.0,940.0,284.0,102723407.0,3106.0,920.0,7139.0,2697.0,5567.0,3630.0,959.0,10000.0,5295.0
2135.0,80201.0,231.0,4191.0,55907.0,729020.0,5331.0,54575.0,80055.0,5207.0,84803.0,80201.0,8706.0,54490.0,9197.0,2181.0,217.0,10449.0,81888.0,1892.0,5096.0,4047.0,1962.0,80270.0,275.0,27235.0,205.0,9420.0,80308.0,127124.0,,2805.0,4860.0,2618.0,5169.0,7498.0,,100526794.0,5161.0,2673.0,1719.0,6470.0,54884.0,7263.0,1371.0,1892.0,4598.0,,,1962.0,58472.0,4846.0,283459.0,131669.0,2939.0,1644.0,1576.0,6898.0,8833.0,8942.0,51495.0,2806.0,2571.0,2597.0,2330.0,2805.0,10390.0,2194.0,883.0,5223.0,,956.0,2686.0,80308.0,93432.0,3101.0,440138.0,,23324.0,7422.0,117248.0,2852.0,4124.0,7124.0,6480.0,110117499.0,8704.0,9619.0,3098.0,109910380.0,,6222.0,6448.0,64328.0,55790.0,124540.0,8702.0,10390.0,645974.0,5740.0,5435.0,1557.0,6873.0,26279.0,5982.0,8613.0,9785.0,2527.0,5713.0,6728.0,26039.0,5931.0,1025.0,,5245.0,432.0,8764.0,,,100132463.0,27328.0,5105.0,5426.0,2965.0,10714.0,675.0,4361.0,91442.0,10125.0,5293.0,1945.0,57568.0,153.0,152.0,135.0,3576.0,6355.0,2921.0,959.0,5604.0,7042.0,5332.0,7132.0,4254.0,5645.0,2783.0,4193.0,6195.0,4194.0,23291.0,4338.0,51272.0,9474.0,9868.0,22808.0,4780.0,527.0,4734.0,7278.0,5194.0,3091.0,11211.0,1945.0,51552.0,8772.0,3479.0,10000.0,842.0,23657.0,8795.0,22800.0,7170.0,7170.0,810.0,7473.0,4854.0,5566.0,353500.0,1943.0,5293.0,4893.0,5291.0,84552.0,26524.0,5291.0,1285.0,3111.0,2534.0,1366.0,113.0,3718.0,5270.0,6093.0,3135.0,834.0,59272.0,8772.0,10910.0,4793.0,8737.0,4893.0,9021.0,3676.0,5293.0,5594.0,3460.0,50615.0,7409.0,29760.0,5296.0,124905743.0,5609.0,4267.0,102723996.0,9572.0,8911.0,2885.0,2905.0,5864.0,57498.0,2770.0,10681.0,2767.0,3362.0,2773.0,2778.0,123745.0,118568804.0,342372.0,5957.0,3269.0,23396.0,51143.0,6443.0,3643.0,117.0,113.0,3479.0,113.0,4313.0,7471.0,5605.0,5567.0,5291.0,3551.0,4893.0,2778.0,155.0,5732.0,5581.0,5568.0,10488.0,5595.0,8912.0,8660.0,5499.0,4790.0,4088.0,10488.0,6752.0,718.0,,5080.0,5170.0,5579.0,5568.0,5105.0,245972.0,147.0,51806.0,885.0,6518.0,6564.0,346606.0,5568.0,,55503.0,344.0,166785.0,11309.0,163688.0,801.0,7133.0,4294.0,92552.0,100506742.0,2911.0,5567.0,817.0,2773.0,1139.0,2775.0,110117499.0,5578.0,5602.0,382.0,7124.0,26084.0,2770.0,834.0,8976.0,3565.0,7189.0,7124.0,3689.0,6772.0,3553.0,3426.0,815.0,5610.0,100506742.0,3559.0,6655.0,3551.0,7474.0,3845.0,3440.0,29992.0,3135.0,110117499.0,3572.0,5154.0,6258.0,5925.0,1562.0,3265.0,406982.0,5894.0,10000.0,5293.0,3091.0,3845.0,5296.0,163688.0,5296.0,7170.0,7474.0,5296.0,369.0,5296.0,5296.0,5296.0,2885.0,2248.0,53358.0,6654.0,2263.0,1956.0,5594.0,2207.0,102723407.0,3460.0,958.0,7097.0,940.0,3107.0,925.0,7137.0,1824.0,5568.0,7040.0,941.0,207.0,5296.0
